Frame,Agent_ID,Pos_X,Pos_Y,Velocity,Status,Min_Neighbor_Dist
519,5,701.61,369.82,1.24,Moving,32.60
519,6,447.12,273.43,1.34,Moving,35.79
519,7,784.87,380.80,1.17,Moving,32.44
519,8,710.05,411.39,1.27,Parked,42.42
519,9,719.43,554.61,1.45,Moving,75.33
519,10,762.97,493.13,1.68,Moving,75.33
519,11,785.61,413.23,2.00,Parked,32.44
520,0,678.07,347.62,0.46,Moving,34.04
520,1,577.14,304.16,2.00,Moving,60.59
520,2,763.14,355.09,1.59,Moving,34.04
520,3,451.71,308.38,2.00,Moving,35.73
520,4,625.58,340.55,2.00,Moving,52.96
520,5,702.82,371.00,1.69,Moving,34.04
520,6,448.34,272.81,1.37,Moving,35.73
520,7,786.27,380.06,1.59,Moving,33.18
520,8,710.05,411.39,1.27,Parked,41.03
520,9,719.18,556.04,1.45,Moving,75.51
520,10,763.32,494.77,1.68,Moving,75.51
520,11,785.61,413.23,2.00,Parked,33.18
521,0,678.27,347.35,0.34,Moving,36.09
521,1,579.02,304.84,2.00,Moving,60.66
521,2,762.66,356.22,1.23,Moving,34.36
521,3,453.57,307.64,2.00,Moving,35.55
521,4,627.34,341.50,2.00,Moving,51.26
521,5,704.27,372.38,2.00,Moving,36.09
521,6,449.66,272.31,1.41,Moving,35.55
521,7,788.12,379.29,2.00,Moving,34.03
521,8,710.05,411.39,1.27,Parked,39.43
521,9,718.94,557.47,1.45,Moving,75.69
521,10,763.68,496.41,1.68,Moving,75.69
521,11,785.61,413.23,2.00,Parked,34.03
522,0,678.60,347.15,0.38,Moving,37.99
522,1,580.90,305.52,2.00,Moving,60.73
522,2,762.00,356.93,0.97,Moving,35.27
522,3,455.42,306.90,2.00,Moving,35.25
522,4,629.10,342.45,2.00,Moving,49.71
522,5,705.71,373.77,2.00,Moving,37.87
522,6,451.08,271.92,1.47,Moving,35.25
522,7,789.94,378.46,2.00,Moving,35.04
522,8,710.05,411.39,1.27,Parked,37.87
522,9,718.69,558.90,1.45,Moving,75.88
522,10,764.03,498.05,1.68,Moving,75.88
522,11,785.61,413.23,2.00,Parked,35.04
523,0,679.04,347.04,0.46,Moving,39.75
523,1,582.78,306.21,2.00,Moving,60.79
523,2,761.35,357.64,0.97,Moving,36.39
523,3,457.28,306.16,2.00,Moving,35.18
523,4,630.86,343.41,2.00,Moving,48.32
523,5,707.15,375.15,2.00,Moving,36.35
523,6,452.25,271.34,1.31,Moving,35.18
523,7,791.76,377.63,2.00,Moving,36.13
523,8,710.05,411.39,1.27,Parked,36.35
523,9,718.45,560.33,1.45,Moving,76.08
523,10,764.39,499.69,1.68,Moving,76.08
523,11,785.61,413.23,2.00,Parked,36.13
524,0,679.61,347.01,0.57,Moving,41.37
524,1,584.66,306.89,2.00,Moving,60.86
524,2,760.70,358.35,0.97,Moving,37.70
524,3,459.14,305.42,2.00,Moving,35.34
524,4,632.62,344.36,2.00,Moving,47.06
524,5,708.59,376.54,2.00,Moving,34.88
524,6,453.19,270.59,1.21,Moving,35.34
524,7,793.58,376.80,2.00,Moving,37.29
524,8,710.05,411.39,1.27,Parked,34.88
524,9,718.20,561.75,1.45,Moving,76.28
524,10,764.75,501.33,1.68,Moving,76.28
524,11,785.61,413.23,2.00,Parked,37.29
525,0,680.31,347.08,0.70,Moving,42.42
525,1,586.54,307.57,2.00,Moving,60.93
525,2,760.04,359.07,0.97,Moving,39.19
525,3,461.00,304.69,2.00,Moving,35.76
525,4,634.38,345.31,2.00,Moving,45.96
525,5,709.85,377.52,1.59,Moving,33.87
525,6,453.89,269.64,1.17,Moving,35.76
525,7,795.40,375.97,2.00,Moving,38.53
525,8,710.05,411.39,1.27,Parked,33.87
525,9,717.95,563.18,1.45,Moving,76.48
525,10,765.10,502.97,1.68,Moving,76.48
525,11,785.61,413.23,2.00,Parked,38.53
526,0,681.12,347.22,0.83,Moving,42.90
526,1,588.42,308.26,2.00,Moving,61.00
526,2,759.39,359.78,0.97,Moving,40.83
526,3,462.86,303.95,2.00,Moving,36.07
526,4,636.14,346.26,2.00,Moving,44.99
526,5,710.93,378.08,1.22,Moving,33.32
526,6,454.69,268.81,1.16,Moving,36.07
526,7,797.22,375.13,2.00,Moving,39.82
526,8,710.05,411.39,1.27,Parked,33.32
526,9,717.71,564.61,1.45,Moving,76.69
526,10,765.46,504.61,1.68,Moving,76.69
526,11,785.61,413.23,2.00,Parked,39.82
527,0,682.06,347.46,0.97,Moving,42.82
527,1,590.30,308.94,2.00,Moving,61.08
527,2,758.74,360.49,0.97,Moving,42.60
527,3,464.71,303.21,2.00,Moving,36.29
527,4,637.90,347.21,2.00,Moving,44.15
527,5,711.84,378.22,0.92,Moving,33.21
527,6,455.60,268.08,1.16,Moving,36.29
527,7,799.04,374.30,2.00,Moving,41.18
527,8,710.05,411.39,1.27,Parked,33.21
527,9,717.46,566.04,1.45,Moving,76.90
527,10,765.81,506.25,1.68,Moving,76.90
527,11,785.61,413.23,2.00,Parked,41.18
528,0,683.11,347.79,1.10,Moving,42.17
528,1,592.18,309.63,2.00,Moving,61.15
528,2,758.08,361.20,0.97,Moving,44.50
528,3,466.57,302.47,2.00,Moving,36.39
528,4,639.66,348.16,2.00,Moving,43.45
528,5,712.60,377.94,0.80,Moving,33.54
528,6,456.60,267.47,1.18,Moving,36.39
528,7,800.86,373.47,2.00,Moving,42.58
528,8,710.05,411.39,1.27,Parked,33.54
528,9,717.22,567.47,1.45,Moving,77.12
528,10,766.17,507.88,1.68,Moving,77.12
528,11,785.61,413.23,2.00,Parked,42.58
529,0,684.28,348.21,1.25,Moving,40.97
529,1,594.06,310.31,2.00,Moving,61.23
529,2,757.43,361.91,0.97,Moving,46.50
529,3,468.43,301.73,2.00,Moving,36.38
529,4,641.42,349.11,2.00,Moving,42.87
529,5,713.20,377.24,0.93,Moving,34.29
529,6,457.70,266.97,1.21,Moving,36.38
529,7,802.68,372.64,2.00,Moving,44.03
529,8,710.05,411.39,1.27,Parked,34.29
529,9,716.97,568.90,1.45,Moving,77.34
529,10,766.53,509.52,1.68,Moving,77.34
529,11,785.61,413.23,2.00,Parked,44.03
530,0,685.58,348.73,1.39,Moving,39.23
530,1,595.94,310.99,2.00,Moving,61.30
530,2,756.78,362.62,0.97,Moving,45.17
530,3,470.29,300.99,2.00,Moving,36.24
530,4,643.18,350.06,2.00,Moving,42.41
530,5,713.67,376.11,1.22,Moving,35.46
530,6,458.91,266.58,1.26,Moving,36.24
530,7,804.49,371.81,2.00,Moving,45.52
530,8,710.05,411.39,1.27,Parked,35.46
530,9,716.72,570.33,1.45,Moving,77.57
530,10,766.88,511.16,1.68,Moving,77.57
530,11,785.61,413.23,2.00,Parked,45.52
531,0,686.98,349.33,1.53,Moving,37.35
531,1,597.82,311.68,2.00,Moving,61.38
531,2,756.12,363.34,0.97,Moving,43.58
531,3,472.15,300.25,2.00,Moving,35.98
531,4,644.94,351.01,2.00,Moving,42.08
531,5,714.13,374.98,1.22,Moving,36.63
531,6,460.20,266.31,1.32,Moving,35.98
531,7,806.31,370.98,2.00,Moving,47.05
531,8,710.05,411.39,1.27,Parked,36.63
531,9,716.48,571.76,1.45,Moving,77.80
531,10,767.24,512.80,1.68,Moving,77.80
531,11,785.61,413.23,2.00,Parked,47.05
532,0,688.51,350.04,1.68,Moving,35.33
532,1,599.69,312.36,2.00,Moving,61.46
532,2,755.47,364.05,0.97,Moving,42.03
532,3,474.01,299.51,2.00,Moving,35.58
532,4,646.70,351.96,2.00,Moving,41.85
532,5,714.60,373.86,1.22,Moving,35.33
532,6,461.59,266.16,1.40,Moving,35.58
532,7,808.13,370.15,2.00,Moving,48.61
532,8,710.05,411.39,1.27,Parked,37.81
532,9,716.23,573.19,1.45,Moving,78.04
532,10,767.60,514.44,1.68,Moving,78.04
532,11,785.61,413.23,2.00,Parked,48.61
533,0,690.14,350.84,1.82,Moving,33.57
533,1,601.57,313.05,2.00,Moving,61.54
533,2,754.82,364.76,0.97,Moving,40.47
533,3,475.86,298.77,2.00,Moving,35.06
533,4,648.46,352.91,2.00,Moving,41.73
533,5,715.23,373.14,0.95,Moving,33.57
533,6,463.07,266.12,1.48,Moving,35.06
533,7,809.95,369.32,2.00,Moving,50.21
533,8,710.05,411.39,1.27,Parked,38.59
533,9,715.99,574.62,1.45,Moving,78.28
533,10,767.95,516.08,1.68,Moving,78.28
533,11,785.61,413.23,2.00,Parked,50.21
534,0,691.52,351.49,1.52,Moving,32.51
534,1,603.45,313.73,2.00,Moving,61.63
534,2,754.16,365.47,0.97,Moving,38.84
534,3,477.72,298.03,2.00,Moving,34.40
534,4,650.22,353.86,2.00,Moving,41.37
534,5,716.03,372.85,0.85,Moving,32.51
534,6,464.65,266.21,1.57,Moving,34.40
534,7,811.77,368.48,2.00,Moving,51.83
534,8,710.05,411.39,1.27,Parked,39.00
534,9,715.74,576.05,1.45,Moving,78.52
534,10,768.31,517.72,1.68,Moving,78.52
534,11,785.61,413.23,2.00,Parked,51.83
535,0,692.64,351.97,1.23,Moving,32.16
535,1,605.33,314.41,2.00,Moving,61.71
535,2,753.51,366.18,0.97,Moving,37.13
535,3,479.40,297.70,1.71,Moving,34.31
535,4,651.98,354.81,2.00,Moving,40.76
535,5,717.01,372.97,0.99,Moving,32.16
535,6,465.95,266.14,1.31,Moving,34.31
535,7,813.59,367.65,2.00,Moving,53.48
535,8,710.05,411.39,1.27,Parked,39.04
535,9,715.49,577.48,1.45,Moving,78.77
535,10,768.66,519.36,1.68,Moving,78.77
535,11,785.61,413.23,2.00,Parked,53.48
536,0,693.52,352.29,0.93,Moving,32.52
536,1,607.21,315.10,2.00,Moving,61.79
536,2,752.86,366.89,0.97,Moving,35.31
536,3,480.97,297.66,1.57,Moving,34.69
536,4,653.74,355.76,2.00,Moving,39.93
536,5,718.17,373.50,1.27,Moving,32.52
536,6,467.01,265.90,1.08,Moving,34.69
536,7,815.41,366.82,2.00,Moving,55.15
536,8,710.05,411.39,1.27,Parked,38.74
536,9,715.25,578.91,1.45,Moving,79.03
536,10,769.02,520.99,1.68,Moving,79.03
536,11,785.61,413.23,2.00,Parked,55.15
537,0,694.15,352.44,0.64,Moving,33.12
537,1,609.09,315.78,2.00,Moving,61.88
537,2,752.20,367.61,0.97,Moving,33.88
537,3,482.42,297.88,1.47,Moving,35.14
537,4,655.50,356.71,2.00,Moving,38.88
537,5,718.99,374.34,1.18,Moving,33.12
537,6,468.17,265.76,1.17,Moving,35.14
537,7,817.23,365.99,2.00,Moving,56.84
537,8,710.05,411.39,1.27,Parked,38.11
537,9,715.00,580.34,1.45,Moving,79.29
537,10,769.38,522.63,1.68,Moving,79.29
537,11,785.61,413.23,2.00,Parked,56.55
538,0,694.52,352.42,0.38,Moving,33.96
538,1,610.97,316.46,2.00,Moving,61.97
538,2,751.96,368.14,0.59,Moving,33.30
538,3,483.92,297.97,1.50,Moving,35.34
538,4,657.26,357.66,2.00,Moving,37.63
538,5,719.47,375.47,1.22,Moving,33.30
538,6,469.44,265.73,1.27,Moving,35.34
538,7,819.05,365.16,2.00,Moving,58.55
538,8,710.05,411.39,1.27,Parked,37.14
538,9,714.76,581.76,1.45,Moving,79.55
538,10,769.73,524.27,1.68,Moving,79.55
538,11,785.61,413.23,2.00,Parked,56.26
539,0,694.66,352.23,0.24,Moving,35.05
539,1,612.85,317.15,2.00,Moving,62.05
539,2,752.13,368.49,0.39,Moving,33.60
539,3,485.47,297.91,1.55,Moving,35.29
539,4,659.02,358.61,2.00,Moving,36.21
539,5,719.60,376.86,1.40,Moving,33.60
539,6,470.81,265.81,1.37,Moving,35.29
539,7,820.87,364.33,2.00,Moving,60.28
539,8,710.05,411.39,1.27,Parked,35.82
539,9,714.51,583.19,1.45,Moving,79.81
539,10,770.09,525.91,1.68,Moving,79.81
539,11,785.61,413.23,2.00,Parked,55.88
540,0,694.92,352.13,0.28,Moving,34.94
540,1,614.73,317.83,2.00,Moving,62.14
540,2,752.71,368.65,0.60,Moving,34.79
540,3,487.06,297.71,1.60,Moving,34.99
540,4,660.78,359.56,2.00,Moving,34.94
540,5,719.36,378.53,1.68,Moving,34.15
540,6,472.28,266.00,1.48,Moving,34.99
540,7,822.68,363.50,2.00,Moving,62.03
540,8,710.05,411.39,1.27,Parked,34.15
540,9,714.26,584.62,1.45,Moving,80.09
540,10,770.44,527.55,1.68,Moving,80.09
540,11,785.61,413.23,2.00,Parked,55.41
541,0,695.73,352.03,0.82,Moving,34.26
541,1,616.61,318.52,2.00,Moving,62.24
541,2,753.69,368.59,0.97,Moving,36.23
541,3,488.53,297.79,1.48,Moving,34.74
541,4,662.54,360.51,2.00,Moving,34.26
541,5,719.21,379.75,1.23,Moving,32.93
541,6,473.85,266.31,1.60,Moving,34.74
541,7,824.50,362.67,2.00,Moving,63.79
541,8,710.05,411.39,1.27,Parked,32.93
541,9,714.02,586.05,1.45,Moving,80.36
541,10,770.80,529.19,1.68,Moving,80.36
541,11,785.61,413.23,2.00,Parked,54.88
542,0,697.06,351.90,1.34,Moving,34.13
542,1,618.49,319.20,2.00,Moving,62.33
542,2,754.66,368.54,0.97,Moving,37.46
542,3,489.90,298.15,1.41,Moving,34.56
542,4,664.30,361.46,2.00,Moving,34.13
542,5,719.17,380.54,0.79,Moving,32.17
542,6,475.52,266.72,1.72,Moving,34.56
542,7,826.32,361.83,2.00,Moving,65.56
542,8,710.05,411.39,1.27,Parked,32.17
542,9,713.77,587.48,1.45,Moving,80.64
542,10,771.16,530.83,1.68,Moving,80.64
542,11,785.61,413.23,2.00,Parked,54.37
543,0,698.79,351.65,1.75,Moving,34.46
543,1,620.37,319.88,2.00,Moving,62.42
543,2,755.63,368.48,0.97,Moving,38.46
543,3,491.14,298.78,1.40,Moving,34.44
543,4,666.06,362.41,2.00,Moving,34.46
543,5,719.22,380.89,0.35,Moving,31.85
543,6,477.28,267.26,1.84,Moving,34.44
543,7,828.14,361.00,2.00,Moving,67.35
543,8,710.05,411.39,1.27,Parked,31.85
543,9,713.53,588.91,1.45,Moving,80.92
543,10,771.51,532.47,1.68,Moving,80.92
543,11,785.61,413.23,2.00,Parked,53.87
544,0,700.69,351.14,1.97,Moving,35.05
544,1,622.25,320.57,2.00,Moving,62.52
544,2,756.60,368.42,0.97,Moving,39.23
544,3,492.27,299.70,1.45,Moving,34.40
544,4,667.82,363.37,2.00,Moving,35.07
544,5,719.38,380.79,0.18,Moving,31.98
544,6,479.14,267.91,1.97,Moving,34.40
544,7,829.96,360.17,2.00,Moving,69.15
544,8,710.05,411.39,1.27,Parked,31.98
544,9,713.28,590.34,1.45,Moving,81.21
544,10,771.87,534.10,1.68,Moving,81.21
544,11,785.61,413.23,2.00,Parked,53.38
545,0,702.56,350.78,1.90,Moving,34.56
545,1,624.13,321.25,2.00,Moving,62.61
545,2,757.58,368.37,0.97,Moving,39.55
545,3,493.28,300.88,1.55,Moving,34.54
545,4,669.58,364.32,2.00,Moving,35.65
545,5,719.98,380.63,0.62,Moving,32.32
545,6,481.02,268.59,2.00,Moving,34.54
545,7,831.78,359.34,2.00,Moving,70.96
545,8,710.05,411.39,1.27,Parked,32.32
545,9,713.03,591.77,1.45,Moving,81.50
545,10,772.23,535.74,1.68,Moving,81.50
545,11,785.61,413.23,2.00,Parked,52.90
546,0,703.97,350.37,1.47,Moving,34.55
546,1,626.01,321.93,2.00,Moving,62.71
546,2,758.55,368.31,0.97,Moving,39.43
546,3,494.14,302.34,1.69,Moving,34.92
546,4,671.34,365.27,2.00,Moving,35.88
546,5,721.02,380.42,1.07,Moving,32.85
546,6,482.90,269.27,2.00,Moving,34.92
546,7,833.60,358.51,2.00,Moving,72.78
546,8,710.05,411.39,1.27,Parked,32.85
546,9,712.79,593.20,1.45,Moving,81.80
546,10,772.58,537.38,1.68,Moving,81.80
546,11,785.61,413.23,2.00,Parked,52.44
547,0,704.97,349.88,1.11,Moving,35.02
547,1,627.89,322.62,2.00,Moving,62.81
547,2,759.52,368.25,0.97,Moving,38.88
547,3,494.84,304.05,1.85,Moving,35.55
547,4,673.10,366.22,2.00,Moving,35.82
547,5,722.52,380.19,1.51,Moving,33.60
547,6,484.78,269.95,2.00,Moving,35.55
547,7,835.42,357.68,2.00,Moving,74.61
547,8,710.05,411.39,1.27,Parked,33.60
547,9,712.54,594.63,1.45,Moving,82.10
547,10,772.94,539.02,1.68,Moving,82.10
547,11,785.61,413.23,2.00,Parked,52.00
548,0,705.98,349.55,1.06,Moving,35.62
548,1,629.77,323.30,2.00,Moving,62.91
548,2,760.50,368.20,0.97,Moving,37.92
548,3,495.57,305.61,1.73,Moving,36.09
548,4,674.86,367.17,2.00,Moving,35.76
548,5,724.46,379.99,1.95,Moving,34.54
548,6,486.66,270.63,2.00,Moving,36.09
548,7,837.24,356.85,2.00,Moving,76.45
548,8,710.05,411.39,1.27,Parked,34.54
548,9,712.30,596.06,1.45,Moving,82.40
548,10,773.29,540.66,1.68,Moving,82.40
548,11,785.61,413.23,2.00,Parked,51.56
549,0,706.97,349.37,1.01,Moving,35.66
549,1,631.65,323.99,2.00,Moving,63.01
549,2,761.47,368.14,0.97,Moving,37.08
549,3,496.33,307.03,1.61,Moving,36.56
549,4,676.62,368.12,2.00,Moving,35.68
549,5,726.15,379.43,1.78,Moving,35.66
549,6,488.54,271.32,2.00,Moving,36.56
549,7,839.06,356.02,2.00,Moving,78.29
549,8,710.05,411.39,1.27,Parked,35.79
549,9,712.05,597.49,1.45,Moving,82.71
549,10,773.65,542.30,1.68,Moving,82.71
549,11,785.61,413.23,2.00,Parked,51.15
550,0,707.95,349.34,0.98,Moving,35.55
550,1,633.52,324.67,2.00,Moving,63.11
550,2,762.44,368.08,0.97,Moving,36.24
550,3,497.12,308.30,1.50,Moving,36.92
550,4,678.38,369.07,2.00,Moving,35.55
550,5,727.84,378.86,1.78,Moving,35.60
550,6,490.42,272.00,2.00,Moving,36.92
550,7,840.88,355.18,2.00,Moving,79.49
550,8,710.05,411.39,1.27,Parked,37.07
550,9,711.80,598.92,1.45,Moving,83.02
550,10,774.01,543.94,1.68,Moving,83.02
550,11,785.61,413.23,2.00,Parked,50.75
551,0,708.90,349.45,0.96,Moving,35.37
551,1,635.40,325.35,2.00,Moving,63.21
551,2,763.42,368.03,0.97,Moving,35.64
551,3,497.94,309.43,1.39,Moving,37.18
551,4,680.14,370.02,2.00,Moving,35.37
551,5,729.42,378.73,1.58,Moving,35.64
551,6,492.30,272.68,2.00,Moving,37.18
551,7,842.69,354.35,2.00,Moving,80.45
551,8,710.05,411.39,1.27,Parked,37.97
551,9,711.56,600.35,1.45,Moving,83.33
551,10,774.36,545.58,1.68,Moving,83.33
551,11,785.61,413.23,2.00,Parked,50.36
552,0,709.82,349.71,0.96,Moving,35.10
552,1,637.28,326.04,2.00,Moving,63.32
552,2,764.39,367.97,0.97,Moving,35.05
552,3,498.77,310.40,1.28,Moving,37.32
552,4,681.90,370.97,2.00,Moving,35.10
552,5,730.99,378.60,1.58,Moving,35.05
552,6,494.18,273.36,2.00,Moving,37.32
552,7,844.51,353.52,2.00,Moving,81.42
552,8,710.05,411.39,1.27,Parked,38.90
552,9,711.31,601.77,1.45,Moving,83.65
552,10,774.72,547.22,1.68,Moving,83.65
552,11,785.61,413.23,2.00,Parked,49.99
553,0,710.70,350.12,0.97,Moving,34.74
553,1,639.16,326.72,2.00,Moving,63.42
553,2,765.36,367.91,0.97,Moving,34.69
553,3,499.62,311.23,1.19,Moving,37.35
553,4,683.65,371.92,2.00,Moving,34.74
553,5,732.46,378.90,1.50,Moving,34.69
553,6,496.06,274.04,2.00,Moving,37.35
553,7,846.33,352.69,2.00,Moving,82.39
553,8,710.05,411.39,1.27,Parked,39.46
553,9,711.07,603.20,1.45,Moving,83.97
553,10,775.07,548.85,1.68,Moving,83.97
553,11,785.61,413.23,2.00,Parked,49.64
554,0,711.70,350.24,1.00,Moving,34.68
554,1,641.04,327.41,2.00,Moving,63.53
554,2,766.72,367.62,1.39,Moving,34.77
554,3,500.49,311.90,1.10,Moving,37.26
554,4,685.41,372.87,2.00,Moving,34.68
554,5,733.93,379.21,1.50,Moving,34.77
554,6,497.94,274.73,2.00,Moving,37.26
554,7,848.15,351.86,2.00,Moving,82.95
554,8,710.05,411.39,1.27,Parked,40.07
554,9,710.82,604.63,1.45,Moving,84.30
554,10,775.43,550.49,1.68,Moving,84.30
554,11,785.61,413.23,2.00,Parked,49.37
555,0,712.78,350.08,1.10,Moving,34.92
555,1,642.92,328.09,2.00,Moving,63.64
555,2,768.44,367.06,1.81,Moving,35.31
555,3,501.36,312.43,1.02,Moving,37.05
555,4,687.17,373.82,2.00,Moving,34.92
555,5,735.40,379.52,1.50,Moving,35.31
555,6,499.82,275.41,2.00,Moving,37.05
555,7,849.97,351.03,2.00,Moving,83.09
555,8,710.05,411.39,1.27,Parked,40.72
555,9,710.57,606.06,1.45,Moving,84.62
555,10,775.79,552.13,1.68,Moving,84.62
555,11,785.61,413.23,2.00,Parked,49.26
556,0,713.93,349.63,1.24,Moving,35.46
556,1,644.80,328.77,2.00,Moving,63.75
556,2,770.16,366.51,1.81,Moving,35.85
556,3,502.24,312.80,0.96,Moving,36.72
556,4,688.93,374.77,2.00,Moving,35.46
556,5,736.87,379.82,1.50,Moving,35.85
556,6,501.70,276.09,2.00,Moving,36.72
556,7,851.79,350.20,2.00,Moving,83.24
556,8,710.05,411.39,1.27,Parked,41.42
556,9,710.33,607.49,1.45,Moving,84.96
556,10,776.14,553.77,1.68,Moving,84.96
556,11,785.61,413.23,2.00,Parked,49.21
557,0,715.01,349.31,1.13,Moving,35.91
557,1,646.68,329.46,2.00,Moving,63.86
557,2,771.89,365.96,1.81,Moving,36.42
557,3,503.12,313.03,0.91,Moving,36.26
557,4,690.69,375.72,2.00,Moving,35.91
557,5,738.34,380.13,1.50,Moving,36.42
557,6,503.58,276.77,2.00,Moving,36.26
557,7,853.61,349.37,2.00,Moving,83.39
557,8,710.05,411.39,1.27,Parked,40.58
557,9,710.08,608.92,1.45,Moving,85.29
557,10,776.50,555.41,1.68,Moving,85.29
557,11,785.61,413.23,2.00,Parked,49.23
558,0,716.01,349.11,1.02,Moving,36.26
558,1,648.56,330.14,2.00,Moving,63.97
558,2,773.61,365.40,1.81,Moving,36.99
558,3,504.00,313.11,0.88,Moving,35.68
558,4,692.45,376.67,2.00,Moving,36.26
558,5,739.81,380.44,1.50,Moving,36.99
558,6,505.46,277.45,2.00,Moving,35.68
558,7,855.43,348.53,2.00,Moving,83.54
558,8,710.05,411.39,1.27,Parked,38.92
558,9,709.84,610.35,1.45,Moving,85.63
558,10,776.86,557.05,1.68,Moving,85.63
558,11,785.61,413.23,2.00,Parked,49.31
559,0,716.92,349.03,0.91,Moving,36.51
559,1,650.44,330.82,2.00,Moving,64.08
559,2,775.33,364.85,1.81,Moving,37.58
559,3,504.87,313.03,0.88,Moving,34.99
559,4,694.21,377.62,2.00,Moving,36.51
559,5,741.28,380.74,1.50,Moving,37.58
559,6,507.34,278.13,2.00,Moving,34.99
559,7,857.25,347.70,2.00,Moving,83.69
559,8,710.05,411.39,1.27,Parked,37.30
559,9,709.59,611.78,1.45,Moving,85.97
559,10,777.21,558.69,1.68,Moving,85.97
559,11,785.61,413.23,2.00,Parked,49.46
560,0,717.74,349.08,0.82,Moving,36.66
560,1,652.32,331.51,2.00,Moving,64.19
560,2,777.06,364.30,1.81,Moving,38.17
560,3,505.54,313.21,0.69,Moving,34.59
560,4,695.97,378.57,2.00,Moving,35.71
560,5,742.75,381.05,1.50,Moving,38.17
560,6,509.22,278.82,2.00,Moving,34.59
560,7,859.07,346.87,2.00,Moving,83.84
560,8,710.05,411.39,1.27,Parked,35.71
560,9,709.34,613.21,1.45,Moving,86.32
560,10,777.57,560.33,1.68,Moving,86.32
560,11,785.61,413.23,2.00,Parked,49.67
561,0,718.47,349.24,0.74,Moving,36.70
561,1,654.20,332.19,2.00,Moving,64.31
561,2,778.78,363.74,1.81,Moving,38.79
561,3,506.02,313.65,0.65,Moving,34.87
561,4,697.73,379.52,2.00,Moving,34.16
561,5,744.22,381.35,1.50,Moving,38.79
561,6,510.86,279.12,1.67,Moving,34.87
561,7,860.89,346.04,2.00,Moving,83.99
561,8,710.05,411.39,1.27,Parked,34.16
561,9,709.10,614.64,1.45,Moving,86.67
561,10,777.92,561.96,1.68,Moving,86.67
561,11,785.61,413.23,2.00,Parked,49.96
562,0,719.09,349.50,0.68,Moving,36.52
562,1,656.08,332.88,2.00,Moving,63.97
562,2,780.50,363.19,1.81,Moving,39.41
562,3,506.31,314.34,0.75,Moving,35.34
562,4,699.19,380.14,1.59,Moving,33.08
562,5,745.69,381.66,1.50,Moving,39.41
562,6,512.56,279.56,1.75,Moving,35.34
562,7,862.70,345.21,2.00,Moving,84.14
562,8,710.05,411.39,1.27,Parked,33.08
562,9,708.85,616.07,1.45,Moving,87.02
562,10,778.28,563.60,1.68,Moving,87.02
562,11,785.61,413.23,2.00,Parked,50.30
563,0,719.60,349.88,0.64,Moving,36.13
563,1,657.96,333.56,2.00,Moving,63.34
563,2,782.23,362.64,1.81,Moving,40.04
563,3,506.63,314.88,0.63,Moving,35.58
563,4,700.46,380.52,1.32,Moving,32.32
563,5,747.17,381.97,1.50,Moving,40.04
563,6,514.31,280.14,1.84,Moving,35.58
563,7,864.52,344.38,2.00,Moving,84.30
563,8,710.05,411.39,1.27,Parked,32.32
563,9,708.61,617.50,1.45,Moving,87.38
563,10,778.64,565.24,1.68,Moving,87.38
563,11,785.61,413.23,2.00,Parked,49.56
564,0,720.00,350.35,0.62,Moving,35.51
564,1,659.84,334.24,2.00,Moving,62.29
564,2,783.95,362.08,1.81,Moving,40.68
564,3,506.96,315.27,0.52,Moving,35.61
564,4,701.53,380.68,1.08,Moving,31.87
564,5,748.64,382.27,1.50,Moving,40.68
564,6,516.11,280.86,1.94,Moving,35.61
564,7,866.34,343.55,2.00,Moving,84.45
564,8,710.05,411.39,1.27,Parked,31.87
564,9,708.36,618.93,1.45,Moving,87.74
564,10,778.99,566.88,1.68,Moving,87.74
564,11,785.61,413.23,2.00,Parked,48.23
565,0,720.29,350.93,0.64,Moving,34.64
565,1,661.72,334.93,2.00,Moving,60.72
565,2,785.68,361.53,1.81,Moving,41.33
565,3,507.32,315.52,0.43,Moving,35.49
565,4,702.42,380.60,0.89,Moving,31.72
565,5,750.11,382.58,1.50,Moving,41.33
565,6,517.95,281.65,2.00,Moving,35.49
565,7,868.16,342.72,2.00,Moving,84.61
565,8,710.05,411.39,1.27,Parked,31.72
565,9,708.12,620.36,1.45,Moving,88.10
565,10,779.35,568.52,1.68,Moving,88.10
565,11,785.61,413.23,2.00,Parked,46.91
566,0,720.60,351.16,0.39,Moving,34.32
566,1,663.60,335.61,2.00,Moving,59.09
566,2,787.40,360.98,1.81,Moving,41.99
566,3,507.69,315.61,0.39,Moving,35.30
566,4,702.94,380.58,0.52,Moving,31.62
566,5,751.58,382.89,1.50,Moving,41.99
566,6,519.78,282.45,2.00,Moving,35.30
566,7,869.98,341.88,2.00,Moving,84.76
566,8,710.05,411.39,1.27,Parked,31.62
566,9,707.87,621.78,1.45,Moving,88.46
566,10,779.70,570.16,1.68,Moving,88.46
566,11,785.61,413.23,2.00,Parked,45.60
567,0,720.96,351.08,0.37,Moving,34.48
567,1,665.48,336.30,2.00,Moving,57.42
567,2,789.12,360.43,1.81,Moving,42.66
567,3,508.08,315.56,0.39,Moving,35.04
567,4,703.12,380.58,0.18,Moving,31.58
567,5,753.05,383.19,1.50,Moving,42.66
567,6,521.62,283.24,2.00,Moving,35.04
567,7,871.80,341.05,2.00,Moving,84.92
567,8,710.05,411.39,1.27,Parked,31.58
567,9,707.62,623.21,1.45,Moving,88.83
